t=,1, id=,B00, PRJADE,actvstrat=,0.398561, actvprof=,0.000000, id=,B01, PRJADE,actvstrat=,-0.963253, actvprof=,0.000000, id=,B02, PRJADE,actvstrat=,0.060007, actvprof=,0.000000, id=,B03, PRJADE,actvstrat=,0.782003, actvprof=,0.000000, id=,B04, PRJADE,actvstrat=,0.894745, actvprof=,0.000000, id=,B05, PRJADE,actvstrat=,-0.173070, actvprof=,0.000000, id=,B06, PRJADE,actvstrat=,0.194174, actvprof=,0.000000, id=,B07, PRJADE,actvstrat=,0.539206, actvprof=,0.000000, id=,B08, PRJADE,actvstrat=,-0.860698, actvprof=,0.000000, id=,B09, PRJADE,actvstrat=,0.715257, actvprof=,0.000000, id=,B10, PRJADE,actvstrat=,-0.043182, actvprof=,0.000000, id=,B11, PRJADE,actvstrat=,0.578215, actvprof=,0.000000, id=,B12, PRJADE,actvstrat=,-0.572461, actvprof=,0.000000, id=,B13, PRJADE,actvstrat=,-0.448179, actvprof=,0.000000, id=,B14, PRJADE,actvstrat=,0.825613, actvprof=,0.000000, id=,B15, PRJADE,actvstrat=,0.749664, actvprof=,0.000000, id=,B16, PRJADE,actvstrat=,0.694345, actvprof=,0.000000, id=,B17, PRJADE,actvstrat=,0.504386, actvprof=,0.000000, id=,B18, PRJADE,actvstrat=,0.148331, actvprof=,0.000000, id=,B19, PRJADE,actvstrat=,0.513802, actvprof=,0.000000, id=,S00, PRJADE,actvstrat=,-0.126933, actvprof=,0.000000, id=,S01, PRJADE,actvstrat=,0.005660, actvprof=,0.000000, id=,S02, PRJADE,actvstrat=,-0.500793, actvprof=,0.000000, id=,S03, PRJADE,actvstrat=,-0.458374, actvprof=,0.000000, id=,S04, PRJADE,actvstrat=,-0.118294, actvprof=,0.000000, id=,S05, PRJADE,actvstrat=,-0.739912, actvprof=,0.000000, id=,S06, PRJADE,actvstrat=,-0.368186, actvprof=,0.000000, id=,S07, PRJADE,actvstrat=,-0.746600, actvprof=,0.000000, id=,S08, PRJADE,actvstrat=,-0.918032, actvprof=,0.000000, id=,S09, PRJADE,actvstrat=,-0.580611, actvprof=,0.000000, id=,S10, PRJADE,actvstrat=,0.435815, actvprof=,0.000000, id=,S11, PRJADE,actvstrat=,0.233591, actvprof=,0.000000, id=,S12, PRJADE,actvstrat=,-0.656586, actvprof=,0.000000, id=,S13, PRJADE,actvstrat=,-0.773287, actvprof=,0.000000, id=,S14, PRJADE,actvstrat=,0.156963, actvprof=,0.000000, id=,S15, PRJADE,actvstrat=,0.243821, actvprof=,0.000000, id=,S16, PRJADE,actvstrat=,0.461478, actvprof=,0.000000, id=,S17, PRJADE,actvstrat=,0.868204, actvprof=,0.000000, id=,S18, PRJADE,actvstrat=,-0.715042, actvprof=,0.000000, id=,S19, PRJADE,actvstrat=,0.729716, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.398561, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,-0.126933, 
t=,3600, id=,B00, PRJADE,actvstrat=,0.398561, actvprof=,0.000000, id=,B01, PRJADE,actvstrat=,-0.963253, actvprof=,0.000000, id=,B02, PRJADE,actvstrat=,0.060007, actvprof=,0.000000, id=,B03, PRJADE,actvstrat=,0.782003, actvprof=,0.000000, id=,B04, PRJADE,actvstrat=,0.894745, actvprof=,0.000000, id=,B05, PRJADE,actvstrat=,-0.173070, actvprof=,0.000000, id=,B06, PRJADE,actvstrat=,0.194174, actvprof=,0.000000, id=,B07, PRJADE,actvstrat=,0.539206, actvprof=,0.016111, id=,B08, PRJADE,actvstrat=,-0.860698, actvprof=,0.035278, id=,B09, PRJADE,actvstrat=,0.715257, actvprof=,0.062500, id=,B10, PRJADE,actvstrat=,-0.043182, actvprof=,0.041667, id=,B11, PRJADE,actvstrat=,0.578215, actvprof=,0.175833, id=,B12, PRJADE,actvstrat=,-0.572461, actvprof=,0.160833, id=,B13, PRJADE,actvstrat=,-0.448179, actvprof=,0.172222, id=,B14, PRJADE,actvstrat=,0.825613, actvprof=,1.311944, id=,B15, PRJADE,actvstrat=,0.749664, actvprof=,1.577778, id=,B16, PRJADE,actvstrat=,0.694345, actvprof=,2.065556, id=,B17, PRJADE,actvstrat=,0.504386, actvprof=,2.377222, id=,B18, PRJADE,actvstrat=,0.148331, actvprof=,2.361667, id=,B19, PRJADE,actvstrat=,0.513802, actvprof=,3.675278, id=,S00, PRJADE,actvstrat=,-0.126933, actvprof=,8.597778, id=,S01, PRJADE,actvstrat=,0.005660, actvprof=,9.198889, id=,S02, PRJADE,actvstrat=,-0.500793, actvprof=,5.568333, id=,S03, PRJADE,actvstrat=,-0.458374, actvprof=,4.002778, id=,S04, PRJADE,actvstrat=,-0.118294, actvprof=,4.586944, id=,S05, PRJADE,actvstrat=,-0.739912, actvprof=,2.382500, id=,S06, PRJADE,actvstrat=,-0.368186, actvprof=,2.390000, id=,S07, PRJADE,actvstrat=,-0.746600, actvprof=,1.187500, id=,S08, PRJADE,actvstrat=,-0.918032, actvprof=,0.645000, id=,S09, PRJADE,actvstrat=,-0.580611, actvprof=,0.879444, id=,S10, PRJADE,actvstrat=,0.435815, actvprof=,2.176111, id=,S11, PRJADE,actvstrat=,0.233591, actvprof=,1.067500, id=,S12, PRJADE,actvstrat=,-0.656586, actvprof=,0.173056, id=,S13, PRJADE,actvstrat=,-0.773287, actvprof=,0.054167, id=,S14, PRJADE,actvstrat=,0.156963, actvprof=,0.204444, id=,S15, PRJADE,actvstrat=,0.243821, actvprof=,0.081111, id=,S16, PRJADE,actvstrat=,0.461478, actvprof=,0.021111, id=,S17, PRJADE,actvstrat=,0.868204, actvprof=,0.022500, id=,S18, PRJADE,actvstrat=,-0.715042, actvprof=,0.001111, id=,S19, PRJADE,actvstrat=,0.729716, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,3.675278, best_B_strat=,0.513802, best_S_id=,S01, best_S_prof=,9.198889, best_S_strat=,0.005660, 
t=,7200, id=,B00, PRJADE,actvstrat=,0.179940, actvprof=,0.000000, id=,B01, PRJADE,actvstrat=,0.799975, actvprof=,0.000000, id=,B02, PRJADE,actvstrat=,-0.823109, actvprof=,0.000000, id=,B03, PRJADE,actvstrat=,-0.553523, actvprof=,0.000000, id=,B04, PRJADE,actvstrat=,0.004247, actvprof=,0.000000, id=,B05, PRJADE,actvstrat=,0.015655, actvprof=,0.000000, id=,B06, PRJADE,actvstrat=,0.819684, actvprof=,0.000000, id=,B07, PRJADE,actvstrat=,-0.653657, actvprof=,0.000000, id=,B08, PRJADE,actvstrat=,0.961167, actvprof=,0.000000, id=,B09, PRJADE,actvstrat=,-0.532530, actvprof=,0.000000, id=,B10, PRJADE,actvstrat=,-0.145852, actvprof=,0.000000, id=,B11, PRJADE,actvstrat=,0.134633, actvprof=,0.000000, id=,B12, PRJADE,actvstrat=,0.455823, actvprof=,0.000000, id=,B13, PRJADE,actvstrat=,-0.869397, actvprof=,0.000000, id=,B14, PRJADE,actvstrat=,-0.540692, actvprof=,0.000000, id=,B15, PRJADE,actvstrat=,-0.955493, actvprof=,0.000000, id=,B16, PRJADE,actvstrat=,-0.137261, actvprof=,0.000000, id=,B17, PRJADE,actvstrat=,0.029481, actvprof=,0.000000, id=,B18, PRJADE,actvstrat=,0.964831, actvprof=,0.000000, id=,B19, PRJADE,actvstrat=,-0.863986, actvprof=,0.000000, id=,S00, PRJADE,actvstrat=,-0.673321, actvprof=,0.000000, id=,S01, PRJADE,actvstrat=,0.422587, actvprof=,0.000000, id=,S02, PRJADE,actvstrat=,-0.011876, actvprof=,0.000000, id=,S03, PRJADE,actvstrat=,-0.461153, actvprof=,0.000000, id=,S04, PRJADE,actvstrat=,0.996126, actvprof=,0.000000, id=,S05, PRJADE,actvstrat=,-0.817925, actvprof=,0.000000, id=,S06, PRJADE,actvstrat=,-0.355553, actvprof=,0.000000, id=,S07, PRJADE,actvstrat=,-0.212845, actvprof=,0.000000, id=,S08, PRJADE,actvstrat=,-0.084382, actvprof=,0.000000, id=,S09, PRJADE,actvstrat=,-0.915380, actvprof=,0.000000, id=,S10, PRJADE,actvstrat=,-0.515109, actvprof=,0.000000, id=,S11, PRJADE,actvstrat=,0.956994, actvprof=,0.000000, id=,S12, PRJADE,actvstrat=,0.239971, actvprof=,0.000000, id=,S13, PRJADE,actvstrat=,0.312650, actvprof=,0.000000, id=,S14, PRJADE,actvstrat=,-0.013719, actvprof=,0.000000, id=,S15, PRJADE,actvstrat=,0.862020, actvprof=,0.000000, id=,S16, PRJADE,actvstrat=,-0.823015, actvprof=,0.000000, id=,S17, PRJADE,actvstrat=,-0.348202, actvprof=,0.000000, id=,S18, PRJADE,actvstrat=,-0.606971, actvprof=,0.000000, id=,S19, PRJADE,actvstrat=,-0.582925, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.179940, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,-0.673321, 
t=,10800, id=,B00, PRJADE,actvstrat=,0.179940, actvprof=,0.000000, id=,B01, PRJADE,actvstrat=,0.799975, actvprof=,0.000000, id=,B02, PRJADE,actvstrat=,-0.823109, actvprof=,0.000000, id=,B03, PRJADE,actvstrat=,-0.553523, actvprof=,0.000000, id=,B04, PRJADE,actvstrat=,0.004247, actvprof=,0.000000, id=,B05, PRJADE,actvstrat=,0.015655, actvprof=,0.000000, id=,B06, PRJADE,actvstrat=,0.819684, actvprof=,0.015278, id=,B07, PRJADE,actvstrat=,-0.653657, actvprof=,0.003611, id=,B08, PRJADE,actvstrat=,0.961167, actvprof=,0.114444, id=,B09, PRJADE,actvstrat=,-0.532530, actvprof=,0.010556, id=,B10, PRJADE,actvstrat=,-0.145852, actvprof=,0.092500, id=,B11, PRJADE,actvstrat=,0.134633, actvprof=,0.376111, id=,B12, PRJADE,actvstrat=,0.455823, actvprof=,0.841389, id=,B13, PRJADE,actvstrat=,-0.869397, actvprof=,1.101667, id=,B14, PRJADE,actvstrat=,-0.540692, actvprof=,1.135833, id=,B15, PRJADE,actvstrat=,-0.955493, actvprof=,3.330833, id=,B16, PRJADE,actvstrat=,-0.137261, actvprof=,2.393611, id=,B17, PRJADE,actvstrat=,0.029481, actvprof=,3.598056, id=,B18, PRJADE,actvstrat=,0.964831, actvprof=,4.962500, id=,B19, PRJADE,actvstrat=,-0.863986, actvprof=,5.007500, id=,S00, PRJADE,actvstrat=,-0.673321, actvprof=,3.700000, id=,S01, PRJADE,actvstrat=,0.422587, actvprof=,8.115833, id=,S02, PRJADE,actvstrat=,-0.011876, actvprof=,5.025556, id=,S03, PRJADE,actvstrat=,-0.461153, actvprof=,2.812778, id=,S04, PRJADE,actvstrat=,0.996126, actvprof=,7.018611, id=,S05, PRJADE,actvstrat=,-0.817925, actvprof=,0.606667, id=,S06, PRJADE,actvstrat=,-0.355553, actvprof=,1.012778, id=,S07, PRJADE,actvstrat=,-0.212845, actvprof=,0.793333, id=,S08, PRJADE,actvstrat=,-0.084382, actvprof=,0.752222, id=,S09, PRJADE,actvstrat=,-0.915380, actvprof=,0.492222, id=,S10, PRJADE,actvstrat=,-0.515109, actvprof=,0.189722, id=,S11, PRJADE,actvstrat=,0.956994, actvprof=,1.400278, id=,S12, PRJADE,actvstrat=,0.239971, actvprof=,0.232778, id=,S13, PRJADE,actvstrat=,0.312650, actvprof=,0.141111, id=,S14, PRJADE,actvstrat=,-0.013719, actvprof=,0.036667, id=,S15, PRJADE,actvstrat=,0.862020, actvprof=,0.201667, id=,S16, PRJADE,actvstrat=,-0.823015, actvprof=,0.000000, id=,S17, PRJADE,actvstrat=,-0.348202, actvprof=,0.000000, id=,S18, PRJADE,actvstrat=,-0.606971, actvprof=,0.000000, id=,S19, PRJADE,actvstrat=,-0.582925, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.007500, best_B_strat=,-0.863986, best_S_id=,S01, best_S_prof=,8.115833, best_S_strat=,0.422587, 
t=,14400, id=,B00, PRJADE,actvstrat=,0.179940, actvprof=,0.000000, id=,B01, PRJADE,actvstrat=,0.799975, actvprof=,0.000000, id=,B02, PRJADE,actvstrat=,-0.823109, actvprof=,0.000000, id=,B03, PRJADE,actvstrat=,-0.553523, actvprof=,0.000000, id=,B04, PRJADE,actvstrat=,0.004247, actvprof=,0.000000, id=,B05, PRJADE,actvstrat=,0.015655, actvprof=,0.000000, id=,B06, PRJADE,actvstrat=,0.819684, actvprof=,0.012917, id=,B07, PRJADE,actvstrat=,-0.653657, actvprof=,0.003889, id=,B08, PRJADE,actvstrat=,0.961167, actvprof=,0.118611, id=,B09, PRJADE,actvstrat=,-0.532530, actvprof=,0.020000, id=,B10, PRJADE,actvstrat=,-0.145852, actvprof=,0.104167, id=,B11, PRJADE,actvstrat=,0.134633, actvprof=,0.386667, id=,B12, PRJADE,actvstrat=,0.455823, actvprof=,0.886944, id=,B13, PRJADE,actvstrat=,-0.869397, actvprof=,1.111944, id=,B14, PRJADE,actvstrat=,-0.540692, actvprof=,1.153333, id=,B15, PRJADE,actvstrat=,-0.955493, actvprof=,3.315139, id=,B16, PRJADE,actvstrat=,-0.137261, actvprof=,2.403056, id=,B17, PRJADE,actvstrat=,0.029481, actvprof=,3.597639, id=,B18, PRJADE,actvstrat=,0.964831, actvprof=,4.920417, id=,B19, PRJADE,actvstrat=,-0.863986, actvprof=,4.974861, id=,S00, PRJADE,actvstrat=,-0.673321, actvprof=,3.810833, id=,S01, PRJADE,actvstrat=,0.422587, actvprof=,8.274861, id=,S02, PRJADE,actvstrat=,-0.011876, actvprof=,4.984028, id=,S03, PRJADE,actvstrat=,-0.461153, actvprof=,2.747778, id=,S04, PRJADE,actvstrat=,0.996126, actvprof=,6.853056, id=,S05, PRJADE,actvstrat=,-0.817925, actvprof=,0.798750, id=,S06, PRJADE,actvstrat=,-0.355553, actvprof=,0.988750, id=,S07, PRJADE,actvstrat=,-0.212845, actvprof=,0.848056, id=,S08, PRJADE,actvstrat=,-0.084382, actvprof=,0.720556, id=,S09, PRJADE,actvstrat=,-0.915380, actvprof=,0.551806, id=,S10, PRJADE,actvstrat=,-0.515109, actvprof=,0.187500, id=,S11, PRJADE,actvstrat=,0.956994, actvprof=,1.365278, id=,S12, PRJADE,actvstrat=,0.239971, actvprof=,0.231528, id=,S13, PRJADE,actvstrat=,0.312650, actvprof=,0.166389, id=,S14, PRJADE,actvstrat=,-0.013719, actvprof=,0.051806, id=,S15, PRJADE,actvstrat=,0.862020, actvprof=,0.197639, id=,S16, PRJADE,actvstrat=,-0.823015, actvprof=,0.000000, id=,S17, PRJADE,actvstrat=,-0.348202, actvprof=,0.000000, id=,S18, PRJADE,actvstrat=,-0.606971, actvprof=,0.000000, id=,S19, PRJADE,actvstrat=,-0.582925, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,4.974861, best_B_strat=,-0.863986, best_S_id=,S01, best_S_prof=,8.274861, best_S_strat=,0.422587, 
t=,18000, id=,B00, PRJADE,actvstrat=,0.747582, actvprof=,0.000000, id=,B01, PRJADE,actvstrat=,0.799975, actvprof=,0.000000, id=,B02, PRJADE,actvstrat=,-0.922231, actvprof=,0.000000, id=,B03, PRJADE,actvstrat=,0.273935, actvprof=,0.000278, id=,B04, PRJADE,actvstrat=,0.379571, actvprof=,0.001111, id=,B05, PRJADE,actvstrat=,0.201877, actvprof=,0.005278, id=,B06, PRJADE,actvstrat=,-0.345830, actvprof=,0.004722, id=,B07, PRJADE,actvstrat=,-0.846203, actvprof=,0.123333, id=,B08, PRJADE,actvstrat=,0.427235, actvprof=,0.075000, id=,B09, PRJADE,actvstrat=,-0.000305, actvprof=,0.141944, id=,B10, PRJADE,actvstrat=,0.022967, actvprof=,0.288333, id=,B11, PRJADE,actvstrat=,0.134633, actvprof=,0.491111, id=,B12, PRJADE,actvstrat=,0.107706, actvprof=,0.683333, id=,B13, PRJADE,actvstrat=,0.049317, actvprof=,1.057500, id=,B14, PRJADE,actvstrat=,-0.596925, actvprof=,1.318333, id=,B15, PRJADE,actvstrat=,-0.855801, actvprof=,2.708889, id=,B16, PRJADE,actvstrat=,0.554955, actvprof=,3.549722, id=,B17, PRJADE,actvstrat=,-0.484474, actvprof=,3.166389, id=,B18, PRJADE,actvstrat=,-0.564973, actvprof=,3.938333, id=,B19, PRJADE,actvstrat=,0.931386, actvprof=,5.304167, id=,S00, PRJADE,actvstrat=,0.393027, actvprof=,8.843056, id=,S01, PRJADE,actvstrat=,0.946991, actvprof=,10.640556, id=,S02, PRJADE,actvstrat=,-0.540766, actvprof=,2.684444, id=,S03, PRJADE,actvstrat=,-0.461153, actvprof=,2.510278, id=,S04, PRJADE,actvstrat=,-0.701942, actvprof=,1.628333, id=,S05, PRJADE,actvstrat=,0.179733, actvprof=,3.551667, id=,S06, PRJADE,actvstrat=,-0.595530, actvprof=,1.022778, id=,S07, PRJADE,actvstrat=,0.557658, actvprof=,2.860278, id=,S08, PRJADE,actvstrat=,-0.259522, actvprof=,0.661111, id=,S09, PRJADE,actvstrat=,-0.915380, actvprof=,0.367778, id=,S10, PRJADE,actvstrat=,0.238034, actvprof=,0.738889, id=,S11, PRJADE,actvstrat=,-0.349805, actvprof=,0.093611, id=,S12, PRJADE,actvstrat=,-0.495007, actvprof=,0.059444, id=,S13, PRJADE,actvstrat=,0.312650, actvprof=,0.191111, id=,S14, PRJADE,actvstrat=,-0.989547, actvprof=,0.511667, id=,S15, PRJADE,actvstrat=,0.862020, actvprof=,0.207500, id=,S16, PRJADE,actvstrat=,-0.799184, actvprof=,0.000000, id=,S17, PRJADE,actvstrat=,0.356938, actvprof=,0.004444, id=,S18, PRJADE,actvstrat=,-0.899853, actvprof=,0.000000, id=,S19, PRJADE,actvstrat=,-0.597418, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.304167, best_B_strat=,0.931386, best_S_id=,S01, best_S_prof=,10.640556, best_S_strat=,0.946991, 
t=,21600, id=,B00, PRJADE,actvstrat=,0.747582, actvprof=,0.000000, id=,B01, PRJADE,actvstrat=,0.799975, actvprof=,0.000000, id=,B02, PRJADE,actvstrat=,-0.922231, actvprof=,0.000000, id=,B03, PRJADE,actvstrat=,0.273935, actvprof=,0.000556, id=,B04, PRJADE,actvstrat=,0.379571, actvprof=,0.000556, id=,B05, PRJADE,actvstrat=,0.201877, actvprof=,0.002917, id=,B06, PRJADE,actvstrat=,-0.345830, actvprof=,0.010000, id=,B07, PRJADE,actvstrat=,-0.846203, actvprof=,0.092778, id=,B08, PRJADE,actvstrat=,0.427235, actvprof=,0.089306, id=,B09, PRJADE,actvstrat=,-0.000305, actvprof=,0.138890, id=,B10, PRJADE,actvstrat=,0.022967, actvprof=,0.266252, id=,B11, PRJADE,actvstrat=,0.134633, actvprof=,0.498059, id=,B12, PRJADE,actvstrat=,0.107706, actvprof=,0.737227, id=,B13, PRJADE,actvstrat=,0.049317, actvprof=,1.090146, id=,B14, PRJADE,actvstrat=,-0.596925, actvprof=,1.390149, id=,B15, PRJADE,actvstrat=,-0.855801, actvprof=,2.719186, id=,B16, PRJADE,actvstrat=,0.554955, actvprof=,3.560164, id=,B17, PRJADE,actvstrat=,-0.484474, actvprof=,3.162522, id=,B18, PRJADE,actvstrat=,-0.564973, actvprof=,3.920444, id=,B19, PRJADE,actvstrat=,0.931386, actvprof=,5.266009, id=,S00, PRJADE,actvstrat=,0.393027, actvprof=,9.044229, id=,S01, PRJADE,actvstrat=,0.946991, actvprof=,10.547851, id=,S02, PRJADE,actvstrat=,-0.540766, actvprof=,2.852103, id=,S03, PRJADE,actvstrat=,-0.461153, actvprof=,2.461545, id=,S04, PRJADE,actvstrat=,-0.701942, actvprof=,1.623345, id=,S05, PRJADE,actvstrat=,0.179733, actvprof=,3.406829, id=,S06, PRJADE,actvstrat=,-0.595530, actvprof=,1.096674, id=,S07, PRJADE,actvstrat=,0.557658, actvprof=,2.965993, id=,S08, PRJADE,actvstrat=,-0.259522, actvprof=,0.646393, id=,S09, PRJADE,actvstrat=,-0.915380, actvprof=,0.349864, id=,S10, PRJADE,actvstrat=,0.238034, actvprof=,0.723894, id=,S11, PRJADE,actvstrat=,-0.349805, actvprof=,0.115556, id=,S12, PRJADE,actvstrat=,-0.495007, actvprof=,0.082778, id=,S13, PRJADE,actvstrat=,0.312650, actvprof=,0.173196, id=,S14, PRJADE,actvstrat=,-0.989547, actvprof=,0.522781, id=,S15, PRJADE,actvstrat=,0.862020, actvprof=,0.193474, id=,S16, PRJADE,actvstrat=,-0.799184, actvprof=,0.001806, id=,S17, PRJADE,actvstrat=,0.356938, actvprof=,0.007222, id=,S18, PRJADE,actvstrat=,-0.899853, actvprof=,0.000000, id=,S19, PRJADE,actvstrat=,-0.597418, actvprof=,0.000000, best_B_id=,B19, best_B_prof=,5.266009, best_B_strat=,0.931386, best_S_id=,S01, best_S_prof=,10.547851, best_S_strat=,0.946991, 
